number,summary,milestone,reporter,assigned_to_name,assigned_to_id,priority,status,completed_date,due_date,created_on,work_remaining,project,worked_hours,total_worked_hours,sum_of_child_estimates,plan_level,estimate,total_work_remaining,description,updated_at,last_status_or_milestone_change,tag_names,visible_in_client_view,days_from_created_on,days_from_last_update,days_from_status_change,days_from_completed,Fixed in,known since,Planned for release,type of feature
623,Handling single quotes in (new) language files,Release 1.5,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,High,Deferred,Not Completed,,2012-01-11,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"There is an issue, (think french language file :), it needs to be fixed to prevent longer term issues but is not a blocking issue for beta release.  Note though that if we release *with* this issue, we do need to document how Claude solved it.",2012-05-09,,,false,2073 days,1954 days,,,,,1.5-beta3,
700,Prompt to install Flash Player at file upload logic,Release 1.5,Wendy Mason (aNSALiyQSr3482eJe5cbCb),Wendy Mason,aNSALiyQSr3482eJe5cbCb,Normal,Fixed,2012-05-02,,2012-04-04,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"In 1.1, the prompt to install Flash Player appeared on the logon page, with logon disabled. However in 1.5, the user can logon and is only prompted to install Flash Player at the ""Send a file"" page, with file selection disabled. Tested with IE 9.0.4 on Windows 7.",2012-05-06,,,false,1989 days,1957 days,,1961 days,,,1.5-beta3,
34,XML Libraries PHP vulnerabilities,Release 1.0,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Normal,Invalid,2010-03-22,,2009-08-26,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2015-11-11,2015-11-11,,false,2941 days,673 days,673 days,2733 days,,,,
753,security audit: 2.11.8 implement XSRF checks,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),,,Normal,Fixed,2012-07-24,,2012-06-20,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,,2012-07-24,,,false,1912 days,1878 days,,1878 days,,,1.5-beta4,
758,ask Thijs about changing default php.ini settings wrt. secure cookies?,Release 1.5,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Jan Meijer,dPS9kyuyur3zYrab7jnrAJ,Normal,Fixed,2013-03-03,,2012-06-20,0.0,FileSender,0.0,0.0,2.0,-,1.0,0.0,"now:

; If your FileSender is only available over https (which it should be), enable
; the following to have secure session cookies
;
; session.cookie_secure = On
; session.cookie_httponly = On

suggested because default FileSender install already does https and sysadmins need to make an effort to run it on http:

; If your FileSender is only available over https (which it should be), enable
; the following to have secure session cookies
;
session.cookie_secure = On
session.cookie_httponly = On",2013-03-03,2013-03-03,,false,1912 days,1656 days,1656 days,1656 days,,,1.5,
798,Median file size statistic,Usage statistics module version 1.5 and 1.6,Vegard Polden (aTWq58rMCr4ysmacwqjQXA),,,Normal,Won't fix,2016-02-26,,2012-08-14,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"Future functionality suggestion by Ingrid Melve: display the file size [[url:http://en.wikipedia.org/wiki/Median|median]] on the ""key statistics"" page.

This is not necessarily straight-forward to do in SQL. See notes on possible solutions for [[url:http://wiki.postgresql.org/wiki/Aggregate_Median|PostgreSQL]] and [[url:http://stackoverflow.com/questions/1291152/simple-way-to-calculate-median-with-mysql|MySQL]]. ",2016-02-26,2016-02-26,,false,1857 days,566 days,566 days,566 days,,,,
1268,Investigate  detection of folders on file selection,Release 2.0 - Backlog,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),etiennemeleard,dgRDGuZ4ar478MacwqEsg8,Normal,New,Not Completed,,2016-01-06,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,If a user selects a folder we should pop up a message that says folders are not supported.  Preferably we'd be able to just read the entire folder but lets start with a message for now.,2016-05-12,2016-05-12,,false,617 days,490 days,490 days,,,,,
649,Incorrect on-screen notification for deleted file,Release 1.5,Wendy Mason (aNSALiyQSr3482eJe5cbCb),,,Normal,Fixed,2012-03-11,,2012-02-17,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"When a file is deleted manually and a recipient tries clicking on the url to the deleted file, the on-screen message currently (on the beta-1 preview site) reads ""This voucher has been cancelled."".  In 1.1 the message was ""This file/voucher is no longer available"", but if we're now using different messages for files and vouchers then it should probably read something like ""This file has been deleted."". See also related ticket #646.",2012-04-22,,,false,2036 days,1971 days,,2013 days,,1.5,1.5-beta2,
7,end-to-end File Encryption [XL],Planned features,Chris Richter (d4oZSslSur3R7LeJe5aVNr),Gijs Molenaar,b8-41KDuKr344jeJe5cbLA,High,Fixed,2016-02-26,,2009-05-20,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Goal: end-to-end data confidentiality and authenticity.  

Viewing FileSender as a file transport channel, encryption is  preferably done end-to-end, where all data leaves the sender's client encrypted and gets decrypted on the receivers client.  The server should never see plaintext data.  If this is not viable, server-side encryption can be considered to improve ""at rest"" protection.  Note that the effects are different though:

* Client-side: data is *never* plain text on the server: a server hack would have no influence (provided the javascript served to users isn't changed ;)

* Server-side: data is plain-text on the server until encrypted *after* upload, and plaintext after decryption before download


Important constraints:
-encryption functionality must be possible without provisioning stuff to the user.  The user should be able to use it without installing anything.  This implies it ought to be done using plain javascript.
-encryption functionality must not imply additional server-side infrastructural requirements to f.ex. get a key to a user (sms gateway).  This is nice added functionality, but we must maintain a filesender install that is fully functional with least possible server-side complications
-the encryption key must not be transferred using the same channel as the download link is transferred

It is perfectly acceptable to have this ""power funcionality"" only work in HTml5 fileAPI supporting browsers

Note that as soon as we have this working, we also need to investigate signed javascript: in the scenario where a FileSender server is hacked, end-users need to be able to rely on the integrity of the javascript code used for encryption.  It looks like this ought to be possible: http://answers.uchicago.edu/page.php?id=19495",2016-02-26,2016-02-26,,false,3039 days,566 days,566 days,566 days,,,,
12,Jan to test/investigate limit to number of files in Linux server folder,Release 1.0,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Jan Meijer,dPS9kyuyur3zYrab7jnrAJ,Normal,Invalid,2010-03-16,,2009-06-24,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2015-11-11,2015-11-11,,false,3004 days,673 days,673 days,2739 days,,,,
762,Security audit: 2.4.3: Set a restrictive anti-caching header,Release 1.5,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-08-30,,2012-06-20,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"Xander: ""In this case we rely on the defaults of the PHP-setup (which is
nocache). We should set this explicitly in the code (never rely on
assumed defaults).""

Chris indicated this to be a simple fix that we'll just do.",2012-08-30,2012-08-30,,false,1912 days,1841 days,1841 days,1841 days,,,1.5-beta4,
799,Fix file sizes chart for small values.,Usage statistics module version 1.5 and 1.6,Vegard Polden (aTWq58rMCr4ysmacwqjQXA),Vegard Polden,aTWq58rMCr4ysmacwqjQXA,Normal,Fixed,2012-09-12,,2012-08-17,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"The Y axis auto scaling and series plotting on the ""file sizes"" chart goes crazy when used with a small data set, seemingly as a result of there being several 0 values in some of the series. See attached image or the beta installation at https://beta.cloudstor.uninett.no/stats/index.php?type=filesizes.",2017-05-15,2012-09-12,,false,1854 days,122 days,1828 days,1828 days,,,,
1278,Add timezone to transfer audit log display,Release 2.0 - Backlog,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),etiennemeleard,dgRDGuZ4ar478MacwqEsg8,Normal,New,Not Completed,,2016-02-07,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"This relates to ticket #983 that was a left-over from version 1.6.  Time information for downloads etc. is now implemented in 2.0, but timezone is not part of it.  Experience from dealing with logs in sysadmin and security incident handling indicates timezone is always important when dealing with (audit) logs so this should be added.

Etienne, can you comment on the impact of including timezone information in the audit logs?  Is this a matter of simply adding something to the code which generates display information on screen in Myfiles and in emails or does it require more?

I'd like to know how much effort this would take :)

Please look at the comments in the related ticket #983 for details of the discussion we had back then regarding timezone information.",2016-05-12,2016-05-12,,false,585 days,490 days,490 days,,2.0,,,
645,"Polish the ""are you sure"" delete dialogue boxes",Release 1.5,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,Known issue,2015-12-03,,2012-02-11,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"When deleting a voucher or file, the ""delete/cancel"" dialogue comes up.

-it says ""delete"" or ""cancel"".  This should be ""yes"" or ""no""
-the focus is not neither of the buttons.  It should be on ""no""
-the layout of the dialogue needs to be done right: the texts centered, the margins left and right should be equal, and the ""yes"" and ""no"" buttons need to be nicely spaced related to eachother, and the margins.  IN addition the yes/no buttons should not be too close to eachother, should someone use a mouse to click on it.

The same goes for the ""are you sure"" dialogue when cancelling a Flash upload

The HTML5  ""are you sure"" dialogue you get when cancelling an upload already is correct in ""yes/no"", but the other layout issues remain.

See also attached file for -hopefully- clarification.",2015-12-03,2015-12-03,,false,2042 days,651 days,651 days,651 days,,,remains a known defficiency in 1.5,
675,Add Slovenian language files,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-07-08,,2012-03-16,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2012-07-08,,,false,2008 days,1894 days,,1894 days,,,1.5-beta3,
8,Action 1706.2 figure out federation attribute consistency,,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Jan Meijer,dPS9kyuyur3zYrab7jnrAJ,Normal,Fixed,2009-08-05,,2009-06-24,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Action 1706.2: Are the attributes we need consistent enough across enough federations or do we need
something smart?",2011-09-21,,,false,3004 days,2185 days,,2962 days,,,,
11,Chris to test/investigate limit to number of files in Windows server folder,Release 1.0,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,Fixed,2010-03-02,,2009-06-24,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2015-11-11,2015-11-11,,false,3004 days,673 days,673 days,2753 days,,,,
804,Make debug=false default for rc1,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-10-13,,2012-08-27,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,,2012-10-13,2012-10-13,,false,1844 days,1797 days,1797 days,1797 days,,,1.5-rc1,
815,Improve the look of stats module error messages,Usage statistics module version 1.5 and 1.6,Vegard Polden (aTWq58rMCr4ysmacwqjQXA),Vegard Polden,aTWq58rMCr4ysmacwqjQXA,Normal,Fixed,2016-02-26,,2012-09-12,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"The appearance of the various chart error messages (such as ""No data found"" and ""Not enough datapoints"") should be improved. One idea (from Jan Meijer) would be to draw an empty graph with an error message displayed inside or underneath it. ",2016-02-26,2016-02-26,,false,1828 days,566 days,566 days,566 days,,,,chrome
1282,Check subject logic for sender and email receiver mails,Release 2.0 - Backlog,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,New,Not Completed,,2016-02-09,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"See ticket #1194.  

""the receiver now gets the email with the optional subject while the sender gets an email ""file successfully uploaded"". Same subject probably makes    
sense there."" ",2016-05-12,2016-05-12,,false,583 days,490 days,490 days,,2.0,,,
644,Voucher: send.click without entering email address results in send button confusion,Release 1.5,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Jan Meijer,dPS9kyuyur3zYrab7jnrAJ,Normal,Fixed,2012-05-09,,2012-02-11,0.0,FileSender,0.0,0.0,1.0,-,0.0,0.0,"When clicking on send without having entered email address, red error message appears.  This is as it should be.

When you then enter an email address and click on Send again the error message disappears but the voucher is not sent.

It takes a 3rd click to actually send the voucher.",2012-07-10,,,false,2042 days,1892 days,,1954 days,,,1.5-beta3,
670,/index.php?s=complete and completev pages don't check for AuthN/voucher,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Deferred,Not Completed,,2012-03-13,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,When requesting the index.php?s=complete and index.php?s=completev URL's (even when not authenticated or using a voucher) the page always displays that my file has been uploaded. Thiis should probably also be checked so that the normal login screen is displayed,2012-05-09,,,false,2011 days,1954 days,,,,,1.5-beta3,
10,Organise translations of labels Chris mailed earlier,Release 1.0,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Jan Meijer,dPS9kyuyur3zYrab7jnrAJ,Normal,Invalid,2009-12-10,,2009-06-24,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2015-11-11,2015-11-11,,false,3004 days,673 days,673 days,2835 days,,,,
666,Add Čeština language files,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-08-26,,2012-03-09,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,As contributed and maintained by Luboš Kopecký of CESNET,2012-11-20,2012-08-26,,false,2015 days,1759 days,1845 days,1845 days,,,1.5-beta3,
9, get authN identity providers hooked up to test installation,Release 1.0,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Jan Meijer,dPS9kyuyur3zYrab7jnrAJ,Normal,Invalid,2010-03-19,,2009-06-24,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"which authN identity providers do we need to have
               registered with on the development/demo platform:
               AARnet, SURFnet, UNINETT, CESnet, HEAnet
",2015-11-11,2015-11-11,,false,3004 days,673 days,673 days,2736 days,,,,
572,Error handling: no error handling when debug=false and database connection failure,Release 1.5,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Test,Not Completed,,2011-10-11,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Note: this is NOT a show stopping issue and can perfectly well be fixed after 1.5.  But a fine example of how we need to revisit error logging throughout the code, ensuring it is both consistent, it starts to adhere to various ""log levels"", service-affecting issues are logged in filesender.log and errors in the UI are meaningful.


unable to connect to database and debug=true results in the following (expected) entry in the filesender logfile:

2011/10/12 03:07:09 [Session ID: none] Error: [2] pg_connect(): Unable to connect to PostgreSQL server: FATAL:  database ""filesende"" does not exist : /usr/share/php/MDB2/Driver/pgsql.php [435] [86.62.167.38(86.62.167.38)]


unable to connect to database and debug=false results in no entry in the filesender logfile and in the following message to the user:

Fatal error: Uncaught exception 'DBALException' with message 'Error executing query: MDB2 Error: connect failed' in /var/www/filesender-1.5/classes/DBAL.php:280 Stack trace: #0 /var/www/filesender-1.5/classes/Log.php(136): DBAL->exec('? IN...', '', '', 'Error', '', '', '2011-10-12 03:1...', '', '', 'Error executing...', 'a9f348deeaad60f...') #1 /var/www/filesender-1.5/classes/Functions.php(381): Log->saveLog('', 'Error', 'Error executing...') #2 /var/www/filesender-1.5/pages/vouchers.php(134): Functions->getVouchers() #3 /var/www/filesender-1.5/www/index.php(222): require_once('/var/www/filese...') #4 {main} thrown in /var/www/filesender-1.5/classes/DBAL.php on line 280 ",2013-08-23,2013-08-07,,false,2165 days,1483 days,1499 days,,,,1.5-beta4,
331,download_id_seq  can be removed,Release 1.0,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Normal,Fixed,2010-12-01,,2010-11-11,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,download_id_seq  can be removed from SQL.,2014-06-19,2014-06-19,,false,2499 days,1183 days,1183 days,2479 days,,,,
628,Display client message when IDP values are not found after logon.,Release 1.5,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Normal,Fixed,2012-07-03,,2012-01-23,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"If edupersontargetid, email or cn are missing - display relevant error message.",2012-07-12,,,false,2061 days,1890 days,,1899 days,,,1.5-beta4,
654,Catch zero size chunk uploads,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),,,Normal,Deferred,Not Completed,,2012-02-25,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Uploading a zero sized chunk is now treated as a valid chunk, this should generate an error. Triggered by failed uploads with the FireFox nightly (13 alpha) on AARNet install.",2013-01-31,,,false,2028 days,1687 days,,,,1.1,1.5-beta3,
286,Split Config for packaging,Release 1.0,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Normal,Invalid,2010-09-15,,2010-09-15,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,Separate build config options,2014-06-19,2014-06-19,,false,2556 days,1183 days,1183 days,2556 days,,,,
488,Error handling,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-05-09,,2011-08-10,0.0,FileSender,0.0,0.0,1.0,-,0.0,0.0,Some back-end errors are not 'propagated' to the UI. For example when doing an upload and (for unknown reasons) the back-end can't authenticate the upload on the server an error is logged (fs_upload.php: Error authorising upload :Voucher-:SAML-) but the upload continues and results in a 'logon screen'. This might also be the case in other situations where the back-end notices some error. ,2012-07-18,,,false,2227 days,1884 days,,1954 days,,,1.5-beta3,
257,Flex Compiler Warnings,Release 1.0,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Normal,Fixed,2010-09-24,,2010-07-15,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,Fix Flex Compiler Warnings - these do not affect the application.,2014-06-19,2014-06-19,,false,2618 days,1183 days,1183 days,2547 days,,,,
